Income,Total Claim Amount,Customer Lifetime Value
0,458.661381,2336.177331
25239,150.96491,7995.41091
29227,421.19002,5897.555427
60021,882.871945,3939.00637
0,780.57363,2695.352444
83208,325.866271,5459.216794
25983,432.0,10721.61076
25965,329.206567,2491.257604
22679,345.6,5570.17755
41186,242.320409,5100.737803
0,445.702958,7633.821822
29070,292.8,4656.665064
0,302.4,4363.1982
33485,343.705799,2526.729022
58206,454.188803,5122.718927
87492,264.461805,2483.544888
0,705.6,3489.276369
20757,216.4268,7325.917302
23449,292.8,4841.057535
0,921.6,19964.39708
60455,499.2,32450.39142
0,640.8,2628.171324
53588,369.6,3095.627124
40870,504.0,12731.95161
0,340.8,2631.564135
0,1267.549091,35984.10457
45128,66.667784,2906.893312
90874,459.785009,10628.06415
52823,125.768818,7590.961288
26784,482.4,5108.038755
22354,775.526054,13989.84697
54420,576.0,3115.704933
50800,621.218119,13369.44267
0,417.6,8621.185568
84583,238.868659,10359.01985
33701,460.815578,3241.838403
0,462.63613,4344.99018
68931,309.577946,5332.462694
0,504.0,7692.456014
0,828.0,26223.81193
29318,1386.824722,6930.625422
41503,15.001594,11610.25439
0,604.8,8937.118615
0,427.25055,2462.859762
25905,302.4,2300.691547
0,835.2,4078.023331
40046,118.509791,2868.598866
58577,303.872752,4428.031583
70129,130.495798,4061.590219
91268,737.737825,18504.2801
12902,667.2,4904.894731
62053,614.03209,10827.87278
30389,278.932051,5745.121547
15585,67.618365,2423.259778
23091,460.8,5926.729379
22571,302.4,4605.036646
0,691.677138,2132.771675
0,393.6,2643.71574
73976,338.529369,5824.224192
30814,417.6,6889.6161
80681,355.2,3008.099115
60934,393.6,3286.171949
0,446.4,13552.77776
80797,300.940297,5166.190278
89410,95.997363,2945.998877
52728,609.6,4863.470811
43199,334.007478,4892.617128
43510,238.088581,3337.59441
28909,456.702735,5246.278375
0,650.52179,9031.214859
71176,278.072755,3580.076125
84429,115.07234,9802.548509
61613,40.562432,4825.651946
68370,244.158446,3203.303695
52389,345.6,5659.139938
64478,8.281829,4144.868939
59207,556.8,13770.97618
17162,460.8,3716.479655
0,960.115399,3123.080994
14973,828.0,12168.74492
56342,331.2,2674.730716
73054,419.365958,12741.84754
21586,1056.291709,4037.547258
0,842.4,8628.303301
24193,785.367947,22093.61618
84815,279.996658,8217.427595
18495,542.4,26197.41498
36554,433.38842,8110.536059
0,656.959783,4766.367352
99845,528.0,8819.018934
0,344.469652,5171.272924
10853,350.306385,3896.572719
23749,151.550875,6005.027312
0,331.2,6869.185344
0,422.4,3054.541283
92783,6.671268,4874.216555
83502,368.963633,2747.429661
83846,355.2,8717.049833
18606,568.844905,4099.659085
72191,209.387509,8189.967712
57733,393.528054,5225.03143
63688,475.2,7949.28426
55855,272.9955,3135.405606
60021,882.871945,3939.00637
0,496.474767,5325.724541
74300,354.55391,19483.24011
0,460.8,3459.230941
51747,340.8,17103.79173
28887,425.81795,2753.312714
0,1415.579302,12866.89474
0,546.420009,4420.248983
43540,117.585017,2756.472584
96961,81.377259,7743.918426
32799,499.2,8169.746083
0,1201.085226,3569.864625
72540,631.743039,10656.88195
35173,415.331869,7092.635635
65431,331.2,2777.341885
0,480.0,7550.41865
0,345.6,4727.354548
0,604.8,14274.55485
40672,580.8,9559.340024
52583,528.20086,8879.790017
64816,331.2,5525.470004
36685,355.2,5923.208
0,979.2,8501.652884
77143,176.006384,40235.9731
60942,288.205261,2584.824329
0,366.604732,19278.81715
21514,257.248789,11981.98481
25927,674.973614,3933.813993
25965,329.206567,2491.257604
27688,572.352362,7431.664369
75490,43.084332,7865.182898
33871,933.624655,15978.91049
0,468.0,2113.85703
85470,523.2,8661.735884
97095,208.035411,5625.307768
73604,184.222768,4592.150374
0,1082.898726,3709.919724
40646,494.4,8208.929715
74454,340.8,5595.389905
18168,417.6,3413.62256
0,614.572672,6325.030596
0,316.8,6393.874612
43597,528.0,8738.401013
0,672.0,4836.394361
66825,70.031111,24967.75842
0,297.6,5409.955926
0,532.8,2344.233188
22448,604.8,15173.96841
42596,42.293622,11124.20636
0,646.785442,4863.266809
97868,267.786573,5577.54128
92921,109.28708,4526.94696
41372,307.2,2519.569496
26660,453.6,4892.422239
58851,494.187643,18943.26899
95697,178.006524,8564.768226
0,537.6,4419.539523
0,403.2,5637.740051
81741,186.448395,5047.483378
48295,290.301553,4913.118904
65538,261.341223,5799.063709
53997,345.158393,5568.984683
93272,281.110788,3861.486269
68899,66.103422,2912.913958
0,321.6,6980.325287
0,698.4,6769.324811
54950,480.578584,8193.555045
96306,185.355353,7519.133631
70342,685.907341,3746.03079
72421,312.0,2592.437797
0,950.4,4548.291613
77748,7.214579,2885.002508
19096,374.8996,4883.551402
73876,419.303041,9061.057741
0,1706.4,16728.34386
20742,455.851876,11177.7521
44804,778.350073,4364.311891
52993,304.699889,22940.38215
49185,126.950071,4926.282836
69240,744.769131,23086.36478
26877,628.8,5149.301306
82828,217.472776,8016.747629
99824,302.4,2538.857089
30352,146.110685,10498.92645
0,331.2,2448.646138
27681,398.4,6057.07208
85478,224.159416,8295.837442
94310,430.769347,2786.661219
13663,465.6,25464.82059
10384,914.434097,11469.62991
17272,446.4,3557.368368
64367,96.431061,8317.302513
47519,245.248248,7601.951104
26263,475.159732,9426.971158
0,556.85728,6418.849149
0,855.341729,6788.084852
77309,596.320943,3358.660979
50876,171.248196,2439.930981
20284,532.806637,4505.85011
22567,496.8,2309.596399
63546,131.813652,2541.523959
0,640.8,6414.081362
28137,312.0,2585.206268
22608,369.6,2961.31408
92296,331.2,2759.978287
0,331.2,3341.6835
12430,350.4,5169.49937
0,1301.796063,4117.37239
50470,377.498287,5552.596353
44788,386.031248,7285.030983
52423,571.2,13916.93446
29696,478.107847,11044.42715
26884,238.132215,3531.039178
64388,331.2,2759.618207
0,292.8,6500.409697
34498,398.4,6369.262355
73060,518.4,13083.48622
0,453.6,2150.906016
61337,2.54009,8447.888167
0,350.4,5075.420953
59496,189.144728,3527.851585
0,1474.267145,13061.51639
37813,39.781368,6259.510365
55907,499.2,16681.32634
80480,242.842607,5791.610721
72734,195.218968,7980.488637
0,22.326388,2767.499996
36548,547.2,2975.256549
62113,5.894778,4178.586494
0,747.458052,4734.257944
41252,514.059402,4315.788632
61139,364.8,6126.568309
26744,326.4,2694.599099
0,950.4,9338.08481
74640,375.514273,18680.99387
88126,151.973156,2551.349248
55005,336.0,2808.078361
33190,40.950769,9710.286449
0,839.593218,15190.65404
0,609.801279,4069.776372
0,669.399277,6612.220871
0,731.479725,2030.783687
25226,340.8,5090.44875
63398,292.206784,3353.381136
30092,192.265438,8532.989751
37876,300.056383,2647.519741
12201,604.8,6071.907243
37970,124.967415,9061.767848
28898,82.811346,2531.586761
23845,292.8,2467.129805
62810,32.874675,7408.167551
65773,245.308491,3452.414955
0,232.183503,4481.387593
0,568.746405,21235.44557
0,476.903351,3370.074728
41479,19.575683,3746.751625
72433,343.139611,5129.608404
74586,494.4,12300.005
0,1135.141469,18065.27192
67326,331.2,19644.76296
25285,547.2,35900.07644
15871,427.2,6838.767672
38795,393.6,6519.287872
24882,345.6,5712.380598
33169,614.4,5126.54272
86305,80.73124,4984.618655
0,537.6,4102.199975
32210,494.4,4111.197013
69090,387.222556,11085.87709
0,523.337427,4745.680421
83308,419.471438,5837.528088
39034,466.446708,19190.31894
46750,672.026958,6444.076976
39786,365.835977,7255.577594
56788,579.710188,8197.712164
90156,388.346716,4554.911887
63867,432.361631,7069.740965
83413,134.801691,4743.694528
0,566.4,4019.384424
36116,158.126982,20239.38353
56342,331.2,2674.730716
55542,310.651386,9206.429641
58466,316.8,23187.14574
12964,362.774545,4770.550911
43412,509.722387,3768.086327
82611,355.2,2893.739608
28915,364.8,11611.94584
0,1490.4,14246.14841
0,336.0,2554.551152
91774,285.020982,3226.516193
27972,292.8,2227.072755
0,460.8,10623.40552
0,681.328474,8304.688878
77857,160.62847,5155.529312
0,114.097383,4407.769164
56502,355.2,2955.495724
95018,315.879728,3900.906002
23705,585.6,4531.372981
72333,177.224451,2813.309659
0,770.4,7196.721128
47622,305.544034,6301.102478
0,504.0,7799.440458
79632,344.048739,8292.626726
16154,91.355165,18534.61157
72211,44.912125,2906.298309
70892,206.709951,6089.77238
49367,69.230355,5016.144667
68086,218.342169,15470.59658
90353,72.617605,5680.467468
49558,552.0,4582.155128
93485,127.104785,8663.550386
10629,532.8,5274.20076
10237,253.637853,2620.601718
87517,802.278237,4515.184003
23241,504.0,5533.229132
60861,65.425125,5216.914471
21726,697.010998,7860.086842
36313,300.375887,5016.553079
29160,417.6,3351.567048
0,712.8,6732.202033
0,1621.560425,6423.739052
48139,329.494,4974.8733
0,38.792481,4739.297046
13688,403.2,6086.431746
0,525.6,5016.641406
27649,302.4,7341.794924
24191,103.750234,3215.196994
0,517.056582,2533.796807
58493,321.6,5340.535477
82477,432.0,3644.833554
88663,379.2,6382.047596
74057,523.2,4303.637883
0,302.4,4228.734374
52342,316.8,10426.08551
42012,40.754246,2484.747576
56021,279.51121,8232.760182
35124,986.4,21768.69952
0,439.001718,2160.920387
0,900.0,4423.690041
37202,322.528829,3691.765242
65985,42.43131,4940.508153
87771,355.2,8503.942634
63624,306.337632,41143.09011
80192,200.662297,10419.16743
35945,756.0,4139.89767
93004,205.957043,7627.660848
0,941.347502,6162.369756
71210,1027.2,25807.063
99159,912.0,15506.9278
81491,61.715527,5757.489397
99875,114.972914,39365.29616
51705,545.291103,5555.492159
39837,381.306996,23893.3041
31421,388.8,9594.78115
81531,420.434259,5411.936509
25134,321.6,5318.89664
37386,465.6,7731.713059
0,316.8,2004.350666
99553,111.586995,5510.965059
0,1159.2,11158.12643
70705,272.024652,5390.27165
22724,9.424668,2658.217729
26320,603.819794,8826.611996
0,806.534801,4713.404623
0,425.266308,2393.915369
88218,50.32306,11895.18188
25180,235.895575,5580.960642
48091,132.041491,8617.550432
92539,25.713622,3940.123576
40658,38.379869,2448.765205
75453,163.9498,4439.677708
94003,307.2,2534.946955
31737,1046.4,17420.56565
0,425.266308,2393.915369
0,340.8,2681.332102
0,1343.619461,4272.80504
48885,1090.122048,15284.33065
0,379.2,20186.34693
86305,80.73124,4984.618655
28909,456.702735,5246.278375
0,1088.38378,8827.229838
26140,403.2,3269.013926
35095,525.6,16979.79757
31678,76.629988,2479.920134
28245,297.6,7200.566588
0,345.6,7917.119912
19168,508.8,24061.11048
22705,1294.700423,19160.98994
86481,189.971267,23295.06014
38008,321.789644,7553.936525
63032,404.550554,2405.618791
27228,238.262773,4865.371797
0,483.578159,16388.09542
13424,340.8,2611.14858
59098,665.931223,8688.754812
16181,1261.319869,13736.1325
95697,178.006524,8564.768226
26806,302.4,7019.177186
30595,446.08476,8114.409136
88079,121.88814,4864.382304
99803,189.143402,8569.422637
0,1118.990694,17793.60797
0,1375.2,12944.18562
36283,291.410965,2649.207711
66991,399.617715,4582.899414
34322,336.0,2691.70088
44855,103.607499,2466.376803
97729,221.047584,9277.472901
48263,674.863718,4142.561212
68343,379.2,27990.27159
76847,31.58501,9409.143498
35795,312.0,2581.022016
0,340.8,7637.111954
53074,268.773368,2471.077732
0,732.638975,2302.818965
28743,537.6,8716.368952
81839,74.666163,5207.985921
14030,345.6,2719.506996
32764,292.953446,2452.726922
74775,676.658911,3829.090645
53503,547.2,8873.525122
34455,648.0,15925.05739
52198,355.2,2952.360309
64429,222.080015,15923.95503
44788,386.031248,7285.030983
30130,528.0,13104.30284
0,149.241472,2436.839358
0,1980.0,9350.872287
34337,542.4,9035.671134
22276,783.211084,17250.74771
52980,191.945693,2549.080421
97736,60.090984,8954.840118
0,222.903462,2467.97792
0,792.868448,7700.619936
68727,386.520235,3776.665506
71391,284.000172,8044.872393
62271,25.478179,5029.671927
0,1346.4,19957.79034
0,412.8,6179.699689
0,364.8,5678.050167
28506,499.2,4089.429492
0,412.8,3142.87734
0,676.8,22895.34606
94161,108.989737,5586.893159
33345,694.078608,12105.29422
64195,618.288849,11971.97765
0,688.828746,15328.45723
67414,148.778455,5424.256733
33176,302.4,4981.825724
0,667.2,14635.45158
56779,435.388932,6862.866306
40810,780.378964,13745.04802
30622,326.4,8111.651948
14119,68.019973,22712.02364
77237,1358.4,56675.93768
24980,511.2,8160.587729
66676,558.099357,3919.366722
0,669.716478,7286.155383
0,331.2,7589.634
0,157.208336,9032.370378
41853,155.511553,5555.556089
23815,424.330166,8257.666512
22885,386.245297,2721.749756
32630,202.961374,5230.092742
18577,412.8,6273.911874
75952,350.4,5866.068903
96390,316.977588,8802.188243
25680,332.40907,8722.895091
0,806.4,8178.521899
51504,2552.343856,43217.21611
0,532.8,2442.216651
41456,257.380112,2919.710443
44368,384.0,6366.225775
70961,408.0,17114.32815
21986,333.696228,2395.57
0,708.693556,2987.949471
33514,265.215014,12780.276
60230,8.129056,3906.669584
0,494.196873,2594.591182
40818,316.8,5267.848664
37937,556.8,9095.049868
64571,452.115601,7122.273163
0,421.906803,9117.441695
21988,1003.2,41075.42879
0,684.0,3486.699561
24672,669.6,7297.687812
0,355.2,2502.209885
0,460.8,9955.490835
72878,45.463345,7094.158873
88340,489.6,12280.76661
52278,234.997994,5773.90039
12902,667.2,4904.894731
99816,172.913031,3423.822189
26554,391.687368,2689.16845
77485,355.909266,3109.007806
22537,307.2,22425.25604
76522,340.8,5705.547071
0,602.911057,2063.387895
22886,312.0,5096.673223
0,552.0,4101.935985
25506,312.0,2537.929538
0,1265.387328,3651.69247
0,705.6,10014.05568
0,2042.569089,6758.807188
0,345.6,5205.90965
96357,238.245103,2847.965582
16266,1177.323534,11513.35549
76516,661.008979,7588.35586
20484,181.218317,2389.310128
40215,98.480884,5066.827444
22854,878.4,36860.90798
0,264.642948,3961.58618
55217,696.115596,8476.80656
76276,93.309811,10110.76997
47918,246.256648,2476.480866
0,350.4,4462.997006
43499,529.490007,3141.252909
0,518.4,2496.140812
0,476.197355,6861.278936
21497,614.4,4983.178714
27972,292.8,2227.072755
20942,403.2,9670.181104
0,511.2,5088.687654
74298,161.537767,7095.134789
23339,666.307195,5437.908293
77031,600.0,5033.693296
31739,469.882367,14019.83314
0,420.39344,4877.61238
25236,427.2,3449.494119
0,685.227276,3771.617797
40964,355.2,5824.817366
40896,319.294289,4379.92784
95733,475.423848,5793.157728
39161,340.8,2725.680297
84551,28.92584,5790.565333
12843,1143.494486,8502.237137
71551,297.6,2476.588891
0,511.2,2426.95904
77835,43.618784,5897.986595
16764,292.8,4617.391775
39007,1023.844984,12521.42105
20290,766.519022,9079.823377
46182,2.574682,7777.201669
11920,355.2,5601.68063
97162,32.715179,3459.037949
42743,101.288057,9061.951591
0,40.44586,6866.093807
0,420.041981,2659.70565
85789,122.302824,12332.51669
0,588.269018,21172.38983
31349,446.4,3677.907634
37256,128.969729,9816.528302
0,331.2,4922.165949
0,848.161322,7583.962264
58166,91.914969,2685.901421
0,453.6,4132.58858
97361,350.4,8622.835375
51937,850.389259,15253.26436
75921,609.680428,4277.560211
92766,379.029102,20096.89337
12964,362.774545,4770.550911
48117,422.4,7025.65076
0,554.4,8265.379176
0,966.541071,24552.8746
66152,532.8,4407.97312
31093,274.956819,2482.195895
0,513.6,3858.867206
0,1195.2,11572.10339
19121,915.188647,3645.464325
0,468.0,4362.772279
68563,350.097052,10425.98532
24726,150.693773,7025.04419
0,638.371157,7388.733207
51991,124.376921,2927.734329
0,153.176419,8356.181097
89096,64.98293,8718.056722
23031,710.4,35227.29912
29540,350.4,8697.882675
58557,55.510526,3554.845264
88816,164.282841,2818.31302
0,439.2,19045.50012
61809,328.004855,2893.806196
58452,892.8,14439.80313
57161,609.6,5121.838914
0,111.872115,2217.664193
90083,181.689191,2861.717418
57693,547.2,5979.724161
0,331.2,7377.231238
44368,384.0,6366.225775
68727,171.475838,8657.968597
40564,85.968142,11726.18921
51066,787.993313,5780.182197
0,640.229108,10058.74013
90551,374.527412,7072.928971
0,321.6,4787.206586
21353,576.0,3013.439451
0,976.112456,3472.369996
55350,321.6,5380.898636
80321,166.972451,38230.21008
94230,657.6,5526.438887
53305,302.4,4883.117399
55593,677.63589,14203.04178
0,1853.202354,5745.41663
0,676.8,9602.07966
0,132.492438,3199.75316
22158,355.2,2758.329817
81605,424.219182,2725.192659
62219,243.238784,5550.149947
15587,136.033828,2619.172388
0,481.025786,6265.343299
0,835.2,12313.16484
28505,422.4,10552.42728
25918,996.775536,12022.38645
0,2759.794354,9295.41115
34137,297.6,7440.92353
21839,657.6,10302.90289
20978,1176.2788,3508.569533
83392,125.961938,5761.317533
73661,404.329477,10280.80787
49793,640.835113,4783.917752
0,686.774939,2142.892273
91890,156.617415,8738.299629
0,468.0,4468.2209
11885,484.8,11315.20373
43000,676.808053,21886.19626
90043,203.226649,7681.551777
0,345.6,16702.69914
48567,624.0,5015.009472
27510,871.457982,5776.338737
59124,173.426207,2777.525403
0,856.8,4127.495254
56531,816.0,6670.850638
0,667.2,14741.76092
45277,916.8,38320.82017
0,368.828511,2064.697955
0,350.4,5504.139033
22886,312.0,5096.673223
66685,38.763897,7995.441263
65775,171.426318,5674.136445
52972,355.2,2886.232446
52979,345.6,5794.682724
55436,321.6,10706.66957
32116,277.351026,5320.614976
56070,87.990528,20498.83124
0,690.548602,4628.280887
0,835.2,27287.50099
93621,59.860273,4029.723325
79192,336.0,2744.083863
96853,565.504258,35444.31404
0,355.385287,2858.992036
75121,171.226873,5862.803295
0,842.4,4031.539471
69959,401.838921,7553.225007
81400,499.2,16699.46158
0,705.6,3233.262049
67523,345.237659,5640.729767
62366,51.316527,8678.508294
67134,277.448968,10339.59799
41479,19.575683,3746.751625
29697,316.8,2571.260863
58577,303.872752,4428.031583
0,508.8,7413.386729
51144,223.305224,4768.955924
29587,422.024661,6035.086336
0,753.6,16280.19859
71499,537.6,9024.199159
0,763.2,7495.676658
0,907.2,12520.97907
75740,128.516525,2552.038766
53262,223.72051,16887.79708
75180,154.907769,3038.829992
31196,342.796508,4455.518101
0,1441.843837,11972.78231
34505,359.861348,8513.697414
0,146.757086,9085.204991
0,1154.635974,24096.23695
37937,556.8,9095.049868
21897,667.2,21418.35544
55994,441.6,10714.21449
24067,633.6,9986.661111
43630,475.2,7908.669486
23811,624.0,4869.596443
0,446.4,2121.647053
0,648.364172,6328.180924
0,595.2,4340.858797
50562,545.013504,6279.816729
21514,257.248789,11981.98481
80355,897.6,22235.01011
64125,369.818708,8646.504109
83800,196.155575,2444.329535
23840,307.2,5070.352408
54834,186.191931,5647.145809
80277,36.975673,13345.13545
88430,316.8,13297.63587
26255,52.752601,7031.785183
0,684.0,3615.889805
95715,148.98255,14120.03562
0,336.0,2155.209879
32437,473.361602,2748.851081
22726,312.0,5087.015287
58092,202.24202,14031.70314
83365,523.2,8656.396659
12153,438.155584,4861.493017
74028,53.076203,19174.63407
52707,432.0,7089.68396
47451,417.6,6802.06713
19864,352.394515,2359.423599
28513,480.0,15114.40241
26242,347.060173,2926.829158
55067,353.098604,13014.23496
62291,480.0,7901.697919
25048,801.6,13406.92021
16654,379.2,6106.941981
26887,542.4,12321.83615
22784,224.904234,19338.5293
49345,251.075981,5431.371279
0,622.381217,7329.828776
34307,186.025014,3484.141641
0,629.647822,6964.051797
44096,345.6,25253.10198
43204,246.065764,2523.654743
0,441.6,17349.03226
0,842.4,4058.668736
78596,133.907696,4742.617289
38925,241.304377,4363.599418
0,571.2,9048.983447
21885,52.339396,4210.096739
48345,212.009825,5241.142484
77993,297.6,2481.842224
25748,117.871165,3585.942995
22520,350.4,5498.940679
0,579.452318,10377.36842
0,350.4,2589.695091
75986,89.119797,9312.585034
0,1476.0,14396.24222
58542,129.985718,31920.76916
43640,1.208908,4921.325084
86901,313.366255,25805.50599
94115,409.089884,5963.818306
0,900.0,8923.113112
65375,6.07744,5214.971007
44341,355.114822,12522.53868
24378,902.4,13897.38856
93489,104.280764,3372.420457
69161,341.431343,7809.515468
60774,739.2,12269.41862
0,960.115399,3123.080994
54008,370.503286,8004.214781
0,232.01349,8105.872317
44619,283.668439,2758.703811
16476,313.885191,3707.282365
73359,107.187926,30154.68108
25949,499.2,8099.838433
62018,90.094835,2921.490461
41433,1317.6,14510.44376
0,1142.4,16793.9728
68931,309.577946,5332.462694
0,1015.2,10025.91827
0,748.8,6875.606133
0,286.124652,2272.30731
98044,347.336864,8923.154803
91354,361.646987,16484.01644
0,605.137484,6860.592636
15083,552.0,12947.68269
0,370.755025,13786.70272
0,1267.709661,7706.032636
0,69.142986,8520.145801
0,618.355883,2242.226055
22955,441.6,27069.49674
0,566.673518,20579.69157
51641,137.091494,2465.616631
10211,571.2,9052.951051
0,296.692076,2546.364668
0,16.524885,3007.386248
33806,395.729716,27789.69235
50269,32.228778,6289.014959
18375,535.080276,3954.344534
24133,76.026046,7583.189638
88375,0.42331,6186.497831
88997,174.041566,5757.442258
0,600.0,4473.883999
23402,292.8,4786.009693
46396,384.01403,12244.9049
0,460.8,7121.080412
0,489.6,7547.762822
33175,84.520776,20380.06652
63885,86.477384,9011.764865
92766,379.029102,20096.89337
45515,236.907007,4786.889347
0,1163.620366,11578.12643
37703,83.121963,2719.431536
0,489.6,4760.941906
0,684.851797,8701.363763
64987,182.927837,2659.495086
73180,132.543257,5139.561422
92766,379.029102,20096.89337
0,571.2,4025.095533
50071,18.918935,2771.045031
53058,209.465295,6745.886896
0,22.483259,9259.715798
16370,296.049396,8467.267232
70521,302.4,22762.21479
58007,518.346912,9332.494982
31670,1288.8,7100.3251
0,537.6,8007.399376
0,491.112176,19511.99782
62534,326.4,8145.985919
26790,340.8,2810.464447
0,456.0,6846.150323
56178,451.2,3755.806897
28646,355.028632,2393.036297
31267,619.2,40636.66734
78250,547.2,9067.658438
0,1027.000029,5619.689084
65636,321.6,8013.895125
43177,420.966805,4089.036013
26733,218.717113,5065.486772
12590,132.503461,8372.851175
33481,1194.892002,66025.75407
0,384.0,8175.315246
25752,378.262864,8720.458745
27982,14.743099,3237.500928
29445,334.015169,5354.612433
47455,278.804991,2375.001798
64125,369.818708,8646.504109
56830,319.799712,6672.127831
58236,67.253453,12919.41828
54289,430.093647,7385.359236
0,316.8,7200.664877
47482,594.177664,7281.715134
60244,326.281835,3237.996209
20867,340.8,2722.986709
98138,427.52731,11277.72488
0,583.2,8555.887254
20327,824.254866,2911.923334
11828,571.479602,10083.48688
50695,110.567069,5704.977144
0,770.4,7664.80924
98693,292.8,4909.027487
54507,702.990032,5470.060561
89703,601.983113,5067.002561
0,421.147532,4896.271406
0,357.14996,4572.041785
70882,124.380223,8237.376444
60817,494.4,3964.730745
72257,408.415481,10901.22525
90008,406.986034,16304.29777
93987,251.321448,2619.478929
81872,256.43803,14024.35839
60221,238.561687,24320.64401
33651,328.65413,24249.33685
0,216.08671,20864.30762
75741,217.188864,8823.852473
38086,243.237741,7610.203455
38725,307.2,7486.171898
20132,412.8,8763.449964
0,451.13986,27386.15024
44299,754.260616,11121.62179
98917,336.612234,5657.685223
91535,126.634634,18938.53677
53484,333.051529,13865.83107
45318,494.4,8188.91743
46897,344.377218,5626.530435
40135,78.008093,3208.919835
38606,413.288851,5282.543094
56550,162.775889,8696.7107
61146,273.018929,5259.444853
36409,316.8,7854.771821
90035,141.628547,6438.97103
39669,492.935479,11633.57855
57963,42.160829,2442.422113
81872,256.43803,14024.35839
25965,329.206567,2491.257604
59662,10.168824,3410.199334
27906,489.6,3842.028065
51032,349.954886,3339.853704
83771,482.328161,5358.269985
57052,483.62724,9268.672154
51510,688.547375,4200.373728
34819,185.898327,4829.571981
31189,585.6,14244.73069
32180,558.835255,4095.201692
27500,472.280461,33718.8424
67018,104.427573,7540.054749
0,436.369797,2821.002026
0,1062.090461,36695.90627
33588,419.921897,19731.34147
56270,398.4,6685.069081
82800,442.194796,8408.317401
0,425.137341,7371.58568
63891,7.651121,4742.106389
43946,415.98615,15865.166
62039,265.877583,5396.311664
60475,513.6,4330.38602
70279,331.231484,5708.024308
0,446.4,3500.855508
66676,558.099357,3919.366722
12048,369.6,2910.317298
0,326.4,4827.77681
0,619.07199,4811.740943
36094,456.50357,7834.151482
0,439.2,14666.23121
63328,427.2,7199.645715
0,587.861936,3914.719645
36121,1107.145019,9470.273932
56005,326.4,5479.555081
48597,305.697525,2488.241391
0,583.2,5886.615741
42540,43.548973,8406.385414
87544,523.2,8685.91529
26292,384.0,25030.37545
42696,1273.741085,17822.56375
88009,266.52482,2798.679988
0,1026.315988,3288.6575
0,316.8,2004.350666
16181,1261.319869,13736.1325
0,446.4,4411.65582
75438,438.480672,5392.440611
0,842.87608,2561.576924
27681,398.4,6057.07208
23444,940.8,22256.69368
63684,343.889585,2693.530229
61737,495.670802,4296.604128
0,813.6,11624.82149
52373,186.160527,8749.496793
58213,39.714767,3155.911309
74142,398.4,3317.904817
0,784.8,7821.188278
49746,589.298521,4240.925575
0,1059.572464,8992.779137
0,499.2,7304.15545
39854,261.930545,5217.513287
36650,56.60333,2725.356404
32756,381.118731,18569.50063
36268,531.164627,9985.366015
23815,424.330166,8257.666512
0,513.6,8002.308333
39188,355.2,5897.745369
58089,566.4,4686.469674
62120,28.31732,5943.07303
26540,378.432035,2648.471057
28215,468.0,4650.063763
61675,482.550044,44856.11397
0,480.0,26570.34335
69600,341.396161,2951.294057
40982,106.665934,2464.510412
74015,471.443077,5555.830205
0,1121.876091,3199.703983
0,509.028102,2776.317884
29439,700.8,16355.31386
0,518.4,7329.889139
74015,471.443077,5555.830205
67881,391.039166,6383.482152
96162,376.569009,7758.588506
39049,294.75626,14932.09982
29808,52.456587,8047.410936
65727,363.995013,10861.515
0,446.4,2195.295372
22283,572.072106,2397.036098
37435,314.441585,4070.045873
27756,735.733206,5578.522348
86876,118.810361,8139.525579
0,863.861736,7444.939419
34062,603.350571,7295.332712
0,496.474767,5325.724541
0,331.2,2442.212317
78358,614.4,10307.65258
12222,321.6,2461.797738
41247,307.2,2521.684392
13663,465.6,25464.82059
25531,355.2,2822.591481
58643,329.46648,5811.996703
48107,912.0,21850.34627
18643,571.2,9320.240511
0,401.528957,22305.32351
58645,427.723646,22118.81261
95058,89.712324,7218.16275
0,1032.609293,6117.034997
19715,475.2,4882.289803
68787,105.379402,2674.07551
29056,355.531267,7724.678387
47829,561.6,4708.203284
13128,771.878514,4447.423455
58946,486.720776,4823.558028
31614,234.683628,5420.361822
44667,245.661376,7583.141211
0,937.824847,3852.425156
91512,907.2,7647.451823
26540,331.2,5229.68034
0,741.6,3614.078436
38798,332.945455,2853.512645
0,561.6,8543.325539
65629,89.411365,5150.416511
33291,172.226165,8723.667123
57264,129.249842,16477.47799
60970,94.496547,26338.58626
34220,523.2,4244.470352
88997,174.041566,5757.442258
18779,215.255721,4826.831451
50825,369.614729,8092.87696
0,569.130423,3011.270628
29218,502.369442,8663.919296
95697,114.273025,2471.528431
61486,334.13351,5627.297887
0,326.4,7494.087341
17723,345.6,5452.625449
72421,312.0,2592.437797
36510,286.781601,6721.893743
35396,336.0,5500.576161
69230,283.241868,2550.659053
28054,571.663256,7771.582097
25866,523.2,4236.301454
23675,707.925645,9025.067525
0,340.8,2615.911934
0,433.160284,2396.219292
0,326.4,4784.416267
28142,701.708239,3873.647046
23706,326.4,7806.137458
0,628.8,4717.625727
0,872.203927,5625.908671
83527,39.127298,5182.941518
26876,364.8,6005.214792
55099,260.265417,9837.507586
71661,312.0,5206.028448
18047,1350.379181,36293.14678
90893,70.712507,2837.109178
90016,20.405935,11785.04181
81285,441.765368,3124.933827
96950,633.132017,13862.10016
24814,331.2,8200.269735
0,648.0,8456.268179
0,60.5975,2124.173841
52572,441.623031,9045.111945
0,595.160486,3187.351993
41701,64.646458,8113.962284
0,499.2,34039.05613
0,384.0,9087.586819
34179,770.4,12519.79639
27681,398.4,6057.07208
0,359.35328,4967.044248
