EmploymentStatus_3,Boxcox_Number of Open Complaints,Sqrt_Total Claim Amount,Renew Offer Type_1,Gender_1,Marital Status_1,Education_1,Coverage_1,Sales Channel_1,Vehicle Size_1,Education_3,Response
0,0.3794742247165831,0.5254665291094761,1,0,1,0,0,0,0,1,1
0,0.1388066332667646,1.2034496607782212,0,1,1,0,0,0,1,1,0
0,0.6512766601868932,-0.8365894497000929,0,1,1,1,0,1,0,0,0
0,1.0948218509298508,-1.7175712982791564,0,0,1,0,0,0,1,0,0
0,-1.641026025395326,-0.6813279075826831,1,0,1,1,0,0,1,0,0
0,-1.641026025395326,1.228281447868523,0,0,0,0,0,1,1,1,0
0,0.8306637974597516,0.0015259773572321,0,0,1,1,1,0,0,0,0
0,0.85797366469467,-0.4038141643563623,1,1,1,0,0,0,1,0,1
0,0.7611438595206688,-2.107960326765689,0,0,1,1,0,0,1,0,0
0,-1.641026025395326,2.4604651856544018,0,1,0,0,0,0,0,1,0
0,-1.641026025395326,0.0964237850271334,0,0,0,0,1,0,1,1,0
0,-1.641026025395326,-0.0793712734439283,1,0,1,0,1,0,0,0,1
0,0.2724371863680938,0.3887997044517005,1,1,1,1,0,0,0,0,0
0,-1.641026025395326,0.0964237850271334,0,0,0,0,1,1,0,1,0
0,-1.641026025395326,0.9189811873993043,0,0,0,0,1,0,1,0,0
0,1.0656390496833557,-1.329530818477771,1,0,1,0,0,0,1,0,0
0,0.3622474372324522,0.9666192705400318,1,1,0,1,0,0,1,0,0
0,0.7823874818790683,0.7529704594544891,0,0,0,1,0,1,1,0,0
0,-1.641026025395326,0.9522084560323106,0,0,1,1,1,0,0,0,0
0,0.8169207103543584,-1.075792028183231,1,0,1,0,0,1,1,0,0
0,0.3592757454371901,-0.3262418786997297,0,1,1,0,0,1,1,1,0
0,-1.641026025395326,0.892250460445879,0,0,0,0,1,0,1,0,1
0,0.6977661125104894,0.1756053922098834,0,1,0,1,1,0,1,0,0
0,0.4838349215517895,1.1961384924742058,0,1,1,1,0,1,1,0,0
0,0.3129704091145432,-0.2285247934244628,0,1,1,0,0,0,0,1,0
0,-0.085585583715544,-1.6460279391353088,0,1,1,0,0,0,1,0,0
0,0.9154120506855864,2.4840184516621533,0,0,1,1,0,0,1,0,0
0,0.1997589724387941,0.4273367695079546,1,0,0,1,0,0,1,0,0
0,0.8091108039247324,0.5737762378072189,0,0,1,0,1,0,0,1,1
0,-1.641026025395326,0.8992759661950621,1,0,0,0,0,1,0,1,0
0,-1.641026025395326,-0.209417479945287,0,1,1,0,0,1,0,1,0
0,-1.641026025395326,-1.0265939973043163,0,0,1,0,1,1,1,0,0
0,0.4995048922488596,-1.0363885938674129,0,1,0,0,0,0,1,0,0
0,0.1741151524514038,0.1371042365391131,1,0,1,0,0,0,1,0,1
0,0.1529836972593148,0.0005163820903778,1,1,1,0,0,0,1,0,0
0,0.349599317894553,-0.7799990772949722,0,1,1,0,0,0,1,1,0
1,0.046055517083499,0.0964237850271334,0,0,0,1,1,1,1,0,1
0,0.9030638434510352,-0.1343389210100327,1,1,1,0,0,1,1,1,0
0,1.0839266373183778,-0.2664455655580811,0,1,1,0,0,0,1,0,0
0,0.2147530810374064,-0.2046264170707613,0,0,0,1,0,0,1,0,0
0,-1.641026025395326,1.2628218360463337,0,1,0,0,0,0,1,0,0
0,0.6325622543202528,4.456609934746403,0,1,0,0,1,0,1,1,0
0,-1.641026025395326,0.495580560614389,0,1,0,0,0,1,1,1,0
0,0.4935740949702668,-0.5206364193668547,0,0,1,0,0,1,1,0,0
0,0.5361593545376842,-0.0077420220302544,1,1,1,0,1,0,0,1,1
0,0.8536160817300336,0.079321236896093,1,0,1,0,1,0,0,0,0
0,0.1319568001157804,-0.1995354883045523,1,0,0,0,0,1,1,0,1
0,-1.641026025395326,1.006452544113767,0,0,0,1,1,1,1,0,0
0,0.3652082389613602,-0.4856500001684526,0,0,1,0,0,1,1,0,0
0,0.7380821247246923,-2.425041920513272,1,0,1,1,1,0,0,0,0
0,-1.641026025395326,0.3725958657588236,1,1,1,0,0,0,1,1,0
0,0.4839562110760225,-0.2671656469415374,0,1,1,1,0,0,1,0,0
0,0.439115784336499,0.5698038912266012,1,1,1,1,0,0,1,0,1
0,0.7864850020362383,0.2329219182119948,0,0,0,1,1,0,0,0,0
0,-1.641026025395326,0.1286005092878275,0,1,1,0,1,1,1,0,0
0,0.1320042638315503,1.7357717313299932,1,1,1,1,1,1,1,0,0
0,-1.641026025395326,0.9389050375711352,0,1,0,0,1,1,1,1,0
0,0.1930650269632128,0.8989510744322444,0,1,1,0,1,1,1,0,0
0,-1.641026025395326,-0.1158929779007386,0,1,0,0,0,0,1,1,0
0,-1.641026025395326,0.2622623005084376,1,1,0,0,1,0,0,0,0
0,0.872897782016744,-1.8632589470878187,1,1,1,0,0,0,1,0,0
0,1.0163553800776195,0.3576353221961849,0,1,1,1,0,1,1,0,1
0,0.6424236516074934,-0.6236277047590431,0,1,1,0,0,1,1,0,0
1,-0.1267008835130272,0.892250460445879,0,0,0,1,1,0,1,0,1
0,1.1114466332729425,-0.9383364095043262,0,1,0,1,1,1,1,0,0
0,0.2330642713511495,0.0204337643097379,0,0,1,1,0,0,0,0,0
0,0.917778045098316,-0.1131779304254574,1,1,1,0,1,1,1,1,0
0,0.144916470975698,-0.3063965395452541,0,1,1,1,0,1,1,0,0
0,0.9085597880444474,-0.1716138000086884,1,0,1,0,0,1,1,1,0
0,-1.641026025395326,0.7080498529695286,0,0,0,1,0,0,0,0,0
0,0.1530067504892488,-0.2867056458706867,0,0,0,0,0,0,0,0,1
0,-1.641026025395326,0.5550891697068103,0,1,0,0,0,1,1,1,0
0,0.2110538955565027,-0.2867056458706867,0,1,1,0,0,1,1,1,0
0,-1.641026025395326,2.2986300925541627,1,1,0,0,0,0,0,1,0
0,-1.641026025395326,0.9980555304127948,0,0,0,1,1,1,0,0,0
0,-1.641026025395326,3.68774973140142,0,1,0,0,0,0,1,1,0
0,-1.641026025395326,-0.1529116448369432,0,0,1,1,0,1,1,0,0
0,1.0836581380785495,-0.6083909077906876,1,0,1,0,0,1,1,1,0
0,-0.0189198863485306,2.1167151583619592,1,1,1,1,0,0,1,0,0
0,0.9085020906865358,0.8749097593632924,1,1,1,0,1,1,1,1,0
0,0.0953920450464941,-0.8932818578320997,1,0,1,1,0,0,1,0,0
0,0.4747653297780196,-1.4040302279134869,0,0,0,0,0,1,1,0,0
0,0.1522686849249683,1.4419211539603514,0,1,1,0,1,1,0,0,0
0,-1.641026025395326,-0.4881868973677052,1,0,0,0,0,0,1,1,0
0,0.6789327423444627,0.9721960985579124,0,0,1,0,0,1,1,1,0
0,0.9061915041035028,-1.4421493401987897,0,1,0,1,1,0,0,0,0
0,0.5854186648990093,-0.5712356869280566,1,0,1,1,0,0,1,0,0
0,-1.641026025395326,-0.1343389210100327,0,0,0,0,0,0,1,0,1
0,0.5236685227892288,0.4852138146671105,0,1,1,1,1,0,1,0,0
0,-1.641026025395326,0.4502421381385191,0,1,0,0,0,0,1,1,0
0,-1.641026025395326,0.3136108289991452,0,0,0,1,0,0,1,0,0
0,0.1202568398784079,0.741663878719787,0,1,1,0,1,0,1,0,0
1,0.261865261390331,-0.3664108118012858,0,1,1,0,0,0,1,1,1
0,0.1067417867999891,0.0621177861496765,0,0,0,0,1,0,1,0,0
0,-1.641026025395326,0.4273367695079546,0,0,0,0,0,1,0,0,0
0,0.8869449490915837,-1.0018394608703824,1,0,1,0,0,0,1,1,0
0,0.1633756734822846,0.8897547433283377,1,0,1,1,1,1,1,0,0
0,0.9134425612044168,0.6994820263389656,1,0,1,1,1,0,1,0,0
0,0.333553676922446,0.2926529425678377,0,1,0,1,0,0,0,0,0
0,-1.641026025395326,0.1232776348054855,1,1,1,0,0,0,1,1,0
0,0.2052774208230129,0.1471433133138232,1,0,0,0,1,0,1,0,0
0,-1.641026025395326,0.9422906786490088,0,0,1,1,0,1,1,0,0
0,0.4861667261983426,-0.1158929779007386,0,1,1,0,0,0,0,0,0
0,0.4851378824623221,-0.2570702532639908,0,0,1,0,0,1,1,0,0
0,1.0785684772571629,0.3110512494563972,0,1,1,0,0,0,0,0,0
0,0.4584576919975054,-0.1716138000086884,0,0,1,0,0,1,1,1,0
0,0.9829974198006124,-2.0602223721553417,1,1,0,0,0,0,0,0,0
0,-0.1287643586790862,2.045031993939384,1,0,0,0,0,1,0,0,0
0,0.8595902375148496,-0.3462453555475481,0,0,0,1,0,1,1,0,0
0,-1.641026025395326,0.4273367695079546,0,1,0,0,0,1,0,0,0
0,0.921107834186724,-1.8832096135741572,0,0,0,0,0,0,1,1,0
0,-0.004378338232829,-0.3664108118012858,0,0,1,0,0,1,1,0,0
0,0.4560484517718027,1.7825802491965874,0,1,1,0,0,1,0,1,0
0,0.0905290495440682,1.1601659333278105,0,0,1,0,0,0,1,0,0
0,0.5616730836668319,-2.6049984068572973,1,0,1,0,0,1,1,1,0
0,-0.1619773511508889,-0.1158929779007386,0,0,1,1,0,0,1,0,0
0,1.0901889778624372,-2.0109310574032198,0,1,1,0,1,0,1,1,0
0,0.5126540417461355,-1.3837556269189804,0,1,1,1,0,0,1,0,0
0,-1.641026025395326,-1.9185414946674435,0,0,0,1,0,0,1,0,0
0,-1.641026025395326,0.1220400957724996,1,0,0,1,1,0,1,0,1
0,0.9940136588793722,-1.240135573206572,0,1,1,1,0,0,1,0,0
0,-1.641026025395326,0.6647429174520372,1,1,1,0,1,1,1,1,0
0,0.3264275440366794,0.2134576674786004,0,1,1,0,1,1,1,1,0
0,0.4281580560220006,-1.1971991000147957,0,1,1,1,0,1,1,0,1
0,-1.641026025395326,-0.209417479945287,0,0,0,0,0,0,1,0,0
0,-1.641026025395326,1.3676320959827075,1,0,0,0,0,0,1,1,0
0,0.7141773934895947,-1.4526113458911107,1,0,1,1,0,0,1,0,0
0,-1.641026025395326,0.2379568231579665,0,0,0,1,0,0,1,0,0
0,1.091797387973957,-0.1343389210100327,0,1,0,0,0,0,1,0,1
0,0.6380921549779532,1.3731503305650783,0,1,1,0,0,0,0,1,0
0,0.9027640857053374,0.7278938499637506,0,0,1,1,0,0,1,0,0
0,1.054033811200637,-0.0261117618795319,1,0,1,0,0,0,0,1,1
0,-0.1245398379058982,-0.0870364237011992,0,0,0,1,0,0,1,0,1
0,0.5881006247608896,0.1303331427662784,0,0,1,1,1,0,1,0,0
0,-1.641026025395326,0.5624544930063298,1,0,0,0,1,0,0,0,0
0,-1.641026025395326,1.6514517678763838,0,1,1,0,0,1,0,1,0
0,0.803527460866116,0.495580560614389,1,1,1,0,0,0,1,1,0
0,0.3217148931315247,-0.4428614545517274,0,1,0,0,0,1,1,1,0
0,-1.641026025395326,0.4349897108108062,0,0,1,0,0,0,1,1,0
0,-1.641026025395326,2.154179308573373,0,0,0,0,0,0,1,1,0
0,0.0604897344386692,1.5305982855091802,1,0,1,1,1,0,0,0,0
0,-1.641026025395326,0.2863786215494807,0,1,0,0,0,0,1,0,0
0,0.8289576712980962,-0.1355073473672736,0,0,1,0,1,0,0,1,0
0,0.194242999842792,-1.064494036903617,0,1,0,0,1,0,1,1,0
0,-1.641026025395326,0.8108006992636831,0,0,1,1,1,0,1,0,0
0,0.6387794512497487,-1.2266551800963126,1,1,1,0,0,0,1,0,0
0,-1.641026025395326,-1.0499558324243763,0,1,1,0,0,0,1,0,0
0,1.0228865572206232,-1.672911394804823,1,1,0,0,0,1,0,1,0
0,0.1563417733014882,1.0110765992778392,0,0,1,0,0,0,1,1,0
0,0.2925067989130039,-0.1343389210100327,1,1,0,0,0,1,1,0,0
0,0.718752504155257,-1.7610672493913946,0,0,1,0,1,1,0,0,1
0,1.0204723004967913,-0.9863154107475004,0,1,1,1,0,1,1,0,0
0,-1.641026025395326,0.1887601283525637,0,0,0,0,0,0,0,0,0
0,0.7559721045323032,-0.2221208236854167,0,0,1,0,0,0,1,1,0
0,0.7175260726300978,1.476848748749632,0,1,0,1,0,1,1,0,0
0,0.7023147355985025,0.7276587287204955,0,0,1,1,1,0,1,0,0
0,-1.641026025395326,-1.309732138882994,0,1,0,1,0,1,1,0,0
0,1.0313532268198662,-0.89075870691941,0,0,1,0,0,0,1,1,0
0,0.7086129231158362,0.5403103308423467,1,0,0,0,1,0,1,1,1
0,-1.641026025395326,-0.209417479945287,0,1,1,1,0,1,1,0,0
0,0.5361593545376842,-0.0077420220302544,1,1,1,0,1,0,0,1,1
0,0.8306637974597516,-0.9462418829983236,0,1,1,1,0,1,1,0,0
0,0.4800968321618596,-1.4981326867691005,0,0,1,0,1,0,0,0,0
0,0.6269341283540415,1.215765129059048,1,1,0,0,0,0,1,1,1
0,-1.641026025395326,0.8161046975727807,0,1,0,0,1,0,1,1,0
0,1.0353443472239567,-0.0428517832986278,0,0,0,1,0,0,0,0,0
0,-1.641026025395326,-0.2477731260269128,0,0,0,1,0,0,0,0,0
0,0.1167747429463298,0.628037889152863,0,1,0,0,1,0,1,0,0
0,-1.641026025395326,1.6736191715167796,1,1,0,0,0,0,1,1,0
0,0.6805512735997294,-0.2477731260269128,0,0,1,1,0,0,1,0,1
0,0.9444520461351532,-0.9712303216885786,0,1,1,0,0,0,1,0,0
0,1.0662098308115544,0.8653267243341278,0,0,1,0,1,0,1,0,0
0,0.6553465187914111,-0.3262418786997297,0,1,0,0,0,0,0,0,0
0,0.6835011784325205,0.9212996832606766,0,1,1,1,0,0,1,0,0
0,-1.641026025395326,3.377956632911689,0,0,0,0,0,0,1,0,0
0,-1.641026025395326,0.9189811873993043,0,0,0,1,1,1,1,0,0
0,-1.641026025395326,-1.1749599288642003,0,1,1,0,1,0,1,0,0
0,0.1360272998318389,-0.1158929779007386,1,1,1,0,0,0,0,1,0
0,0.956304691264006,0.1367153183782064,1,0,1,0,0,0,1,0,0
0,0.7605631482506023,-0.58515968028839,1,1,1,0,0,1,0,0,0
0,-0.0392755921371215,-1.152898877072602,1,1,1,0,0,0,1,0,0
0,-1.641026025395326,0.3295416155047697,0,0,1,0,1,0,1,0,1
0,-1.641026025395326,1.335384284407369,0,1,0,1,0,0,1,0,0
0,0.272417523369083,0.1303331427662784,0,1,1,0,1,0,0,1,0
0,0.2197835985904302,1.7211074251558958,0,1,1,0,0,0,1,1,0
0,-1.641026025395326,4.747212229039195,0,1,0,0,0,0,1,1,0
0,0.3760303762448752,-0.3462453555475481,0,1,1,0,0,0,1,0,0
0,0.1284596212800382,0.8653267243341278,1,1,0,0,1,0,1,0,0
0,0.1076262561540475,2.114516915874484,1,1,1,1,1,1,0,0,1
0,0.9725777463096064,-1.2164291193588048,1,0,1,1,0,0,1,0,0
0,0.8806677801614138,0.0661750635977228,1,0,1,0,1,0,1,1,0
0,0.6103755518646828,0.8178330295685748,1,1,1,0,1,0,0,0,0
0,-1.641026025395326,0.9465558399897726,0,1,0,0,0,0,1,0,0
0,1.046681455954508,-1.0299990334734337,0,1,1,0,0,0,0,0,0
0,-1.641026025395326,0.2863786215494807,0,1,0,0,0,0,1,1,0
0,-0.1632729200002654,0.3419385513420365,0,0,0,0,0,0,1,0,1
0,0.516414101803392,0.91900353071571,1,0,1,0,0,0,1,0,0
0,1.0310114092637228,-0.7786554797832411,1,1,1,0,0,1,1,1,0
0,-1.641026025395326,-0.1529116448369432,0,1,0,1,0,0,1,0,0
0,0.5941358628368069,0.7695110076096061,1,0,0,0,1,0,1,0,1
0,0.2526001560921844,1.42498083474747,0,0,1,0,0,0,0,1,0
0,0.7253478485796164,-0.9355215805532564,0,0,1,0,0,0,0,0,0
0,-1.641026025395326,1.3889884846316076,0,0,0,1,0,0,1,0,0
0,0.6948011992517656,1.2871511894115335,1,0,1,0,0,0,1,1,0
0,-1.641026025395326,0.892250460445879,0,0,1,0,1,0,1,0,0
0,0.5490369146355392,1.5344412444666606,1,1,1,0,0,0,1,0,0
0,-1.641026025395326,-0.0641887314308445,0,0,0,0,0,0,1,0,0
0,-1.641026025395326,-0.1343389210100327,0,0,1,0,0,0,1,0,1
0,0.1530067504892488,-0.2867056458706867,0,0,0,0,0,0,0,0,1
0,0.8092064229395542,-1.9378339711934385,1,0,1,0,0,0,0,1,0
0,0.7994905890246665,-0.9465148636904366,1,0,0,1,0,0,1,0,0
0,0.651176251263967,-0.1158929779007386,1,1,0,0,0,0,1,0,0
0,0.6512641096721856,-0.1529116448369432,0,1,0,0,0,0,0,0,0
0,0.681596343449058,-0.2477731260269128,0,0,0,0,0,0,0,0,0
0,0.3403822304525571,-0.4324620490800185,0,0,1,1,1,0,1,0,0
0,0.6892646777364889,-1.482480149384202,0,1,0,0,0,1,1,0,0
0,-1.641026025395326,0.9569354715351348,0,1,0,0,0,0,1,1,0
0,-1.641026025395326,1.335384284407369,0,0,0,0,0,0,0,0,0
0,1.0611615697952026,-1.7197216153465926,0,0,1,0,0,1,0,0,0
0,0.9339162723594848,-0.1904481308222711,1,1,0,0,0,0,0,0,0
0,1.0876867607552998,0.59632649252247,0,1,0,1,1,0,1,0,0
0,-1.641026025395326,-0.1151834438386727,0,0,1,0,1,1,1,0,0
0,0.8949975499029929,-0.9476147104575252,0,0,1,1,0,0,0,0,0
0,-1.641026025395326,1.3533285500138503,1,0,0,1,0,0,1,0,0
0,0.8433871701076512,0.0572209964722545,0,0,0,0,0,1,1,0,0
0,0.9544214360052888,0.3887997044517005,1,0,1,0,0,0,0,0,0
0,-1.641026025395326,0.9980555304127948,0,1,0,0,1,0,1,1,0
0,0.8180689494501138,-0.1543188774544778,1,1,0,0,0,0,1,0,0
0,0.7622038678786206,-1.8024965710011789,0,0,1,0,0,0,1,1,0
0,0.8139649280998961,-0.4320375887110167,0,1,1,0,1,0,1,0,0
0,0.4939188128882155,-2.197919177871644,1,0,1,1,1,0,0,0,1
0,0.2955094198439162,-0.2671656469415374,0,0,1,1,0,0,1,0,0
0,0.7189859295106829,-0.3201362228989212,0,0,1,0,0,0,1,1,1
0,-1.641026025395326,0.4196658423696904,0,0,0,0,0,0,1,1,0
0,0.627938949620654,-0.6793864125106119,0,1,1,0,0,0,1,0,0
0,0.293406882535252,0.1290146442345594,1,0,1,0,1,1,1,1,0
0,-1.641026025395326,1.126341450625524,0,1,0,0,0,1,1,1,0
0,0.8590651388345034,0.5105569002360718,0,1,1,0,0,0,0,0,0
0,-1.641026025395326,1.151503479069127,0,0,0,0,0,1,1,0,0
0,-1.641026025395326,1.5114957869780818,0,1,0,1,1,1,1,0,0
0,0.9010121148546766,-1.200082157349908,0,1,1,0,0,0,1,1,0
0,0.654809078789118,-0.6773813982023555,1,1,1,0,0,1,1,0,0
0,0.8955723727809094,-1.0398867874108344,0,0,0,1,1,0,0,0,0
0,0.3236143657665135,-0.1638189457184648,0,1,0,0,0,0,0,1,0
0,-1.641026025395326,2.645001802623659,0,1,0,0,0,0,0,0,0
0,0.3823558459343912,-0.0980987731449686,0,0,1,0,0,1,0,0,0
0,-1.641026025395326,-1.0877947484244743,0,0,1,0,1,0,0,0,0
0,-1.641026025395326,2.068756300898955,0,0,0,0,1,0,1,0,0
0,0.439115784336499,0.5698038912266012,1,1,1,1,0,0,1,0,1
0,0.129841491186637,0.892250460445879,1,0,0,1,1,0,1,0,0
0,0.6883487692054928,0.1970149822872641,0,1,1,0,1,0,1,1,0
0,0.1797379225230574,0.7971447391039651,1,1,0,0,1,1,1,1,0
0,0.5255629926645933,0.3103101350249532,0,0,0,1,1,1,1,0,0
0,0.1740255553974492,0.7695110076096061,0,1,0,1,1,0,0,0,0
0,-1.641026025395326,0.2134576674786004,0,1,0,1,0,0,0,0,0
0,-1.641026025395326,0.8392382115907382,0,1,0,0,0,1,0,0,0
0,-1.641026025395326,0.6853091426848323,0,0,0,0,1,0,1,0,0
0,0.6204144915062063,0.5335567899302582,1,1,1,0,1,0,1,0,0
1,0.1206668046074717,-0.5212273413057766,0,0,1,0,0,0,1,0,1
0,0.944767663933489,1.4884286003618885,0,1,1,1,0,0,1,0,0
0,0.7816227272801601,-0.0604696167392477,1,0,1,0,0,1,0,1,1
0,0.9762576549293892,-0.8147752049521527,1,1,0,1,0,1,1,0,0
0,0.1746748872047627,-0.3063965395452541,0,0,1,1,0,0,0,0,0
0,0.674256028442376,-0.8667942465730576,0,0,0,1,0,0,1,0,0
0,0.9440434558777282,-1.9588101883773408,0,1,1,0,0,0,1,0,0
0,1.0171350191899915,-0.2671656469415374,0,1,1,1,0,0,1,0,0
0,0.2268497201141681,-1.7881263780063492,0,0,1,0,1,1,1,1,0
0,-1.641026025395326,0.9389050375711352,0,1,1,0,1,0,1,1,0
0,1.0784213039619277,-1.074584673471498,0,1,1,1,0,0,1,0,0
0,-1.641026025395326,-0.1904481308222711,0,0,0,0,0,1,1,1,0
0,0.3461508423702961,0.3042169639201802,1,1,1,0,0,1,1,0,0
0,0.1493089148505877,-0.2867056458706867,1,1,1,0,0,1,1,0,0
0,0.7133090103531102,-0.7836469753928714,1,1,1,0,0,1,1,0,0
0,0.9723337632408586,0.4654241143255604,1,1,1,1,0,1,1,0,0
0,-0.1534220581250432,0.185160794157933,0,1,0,1,0,1,0,0,0
0,0.8842890754871167,-1.7849153347066962,0,0,1,0,0,0,1,0,0
0,0.6478439795098264,0.1638593070133359,0,1,1,0,1,1,1,1,0
0,0.5790929855465722,0.1134271854452632,1,1,1,0,1,0,1,1,0
0,0.0797311284669043,-0.1266589432277023,0,0,0,0,0,0,1,0,1
0,0.2725748133724988,0.3261638794452162,1,0,1,0,0,0,1,1,1
0,0.2265783617669623,-0.1472481977451665,1,1,1,0,0,1,1,1,0
0,0.6771039390342102,-0.1239530065858038,0,0,0,0,0,0,1,0,0
0,0.7613671164746632,0.3261638794452162,1,1,1,1,0,0,1,0,0
0,0.2012287910120722,1.250602851932418,0,0,1,0,0,0,1,0,0
0,-0.0075631265077728,-0.0254782231641813,0,0,1,0,1,1,1,0,0
0,0.2399261157290597,0.5254665291094761,0,1,0,0,0,0,0,1,0
0,0.1506515528594422,-0.6716765299347635,1,0,1,1,0,0,1,0,0
0,0.6044752467338672,-0.5491757148643486,1,1,1,0,0,0,1,1,0
0,-1.641026025395326,0.7648304275296757,0,1,0,1,0,0,1,0,0
0,0.3789585753749149,-0.8676774056005474,0,1,0,0,1,0,1,0,0
0,-1.641026025395326,0.7857938691015808,0,0,1,1,1,0,1,0,0
0,0.5322688829339248,-0.1529116448369432,0,1,0,0,0,1,0,0,0
0,0.5193871682667537,-0.572113862057169,0,1,1,1,0,1,1,0,0
0,-1.641026025395326,0.1970149822872641,0,0,1,0,1,0,1,0,0
0,-1.641026025395326,1.3533285500138503,0,1,0,0,0,0,1,0,0
0,0.9283104908308776,-1.1661086437064718,0,0,1,0,0,1,1,0,0
0,0.4547627974084864,-0.5941302264937307,0,1,0,0,0,0,1,0,0
0,-1.641026025395326,0.6135715374330579,1,1,1,0,0,0,1,1,1
0,0.1295558047907318,-1.7922408867181825,0,1,0,0,0,0,0,0,0
0,0.591163564651944,-0.734654278613902,1,0,0,0,0,0,0,0,0
0,0.9226074435159682,-0.3462453555475481,1,0,0,0,0,0,1,1,0
0,0.2161938059039308,-1.2693271958789565,0,1,1,0,1,0,1,0,0
0,0.144520077230773,-0.1343389210100327,0,1,1,1,0,1,1,0,1
0,-1.641026025395326,0.638405332347337,1,1,1,0,1,0,1,1,0
0,-1.641026025395326,-0.1343389210100327,0,0,0,1,0,0,1,0,0
0,0.903392508121136,-1.473818231253464,0,1,1,0,0,0,1,1,0
0,-1.641026025395326,2.70954966964358,0,1,0,0,1,0,1,1,0
0,0.718577397235845,-1.1907542366046109,1,0,1,1,0,1,1,0,0
0,0.5257074393263624,-2.6779122326857427,1,1,1,0,0,0,1,0,0
0,1.0038109484548494,-0.2811286386949505,0,0,0,1,0,0,1,0,0
0,1.0652583605851127,0.0832133177882617,0,1,1,0,0,0,0,1,0
0,-1.641026025395326,1.494206915317862,0,1,1,0,1,1,0,1,0
0,0.795189068032551,-2.480751531099368,0,1,1,0,0,1,1,1,0
0,0.5357739416801576,-0.1162192187973537,0,0,1,0,0,0,1,0,0
0,0.1866186443951774,1.4999775309764936,0,1,1,0,0,0,1,0,0
0,1.0600642304204917,-1.3624480784666235,1,0,0,0,1,0,1,1,0
0,0.8351646051544832,-0.1691464203307216,0,0,1,1,1,0,1,0,0
0,0.7442835677542163,1.088295965014351,1,1,1,0,0,1,0,1,0
0,-1.641026025395326,1.6365082304501786,0,1,1,0,0,0,0,0,1
0,0.6640888272513796,-0.0579012971750453,1,0,1,0,0,1,1,1,0
0,-1.641026025395326,-0.6377253638284521,0,0,1,0,0,1,1,0,0
0,0.5397341608441235,-0.4052354378468253,1,0,1,0,0,0,1,1,0
0,-0.0127491249427222,-0.2790135460122684,0,0,0,1,0,0,1,0,0
0,0.8776780434225837,-1.3420404350309074,1,1,1,0,1,0,1,0,0
0,0.2204363678496647,0.3887997044517005,1,1,1,0,0,1,0,0,0
0,0.7583151643625029,-1.4663833708693808,0,0,1,0,0,0,1,0,0
0,0.4932292384854586,2.4035054291925992,1,1,1,0,0,0,1,1,0
0,-1.641026025395326,2.0426952101328117,1,0,0,1,1,0,0,0,0
0,0.8327819410236758,-0.2966224845531548,1,0,1,0,0,1,1,0,1
0,-1.641026025395326,1.7630373871012686,1,0,0,0,0,0,1,0,0
0,-1.641026025395326,1.1137003349544037,0,1,0,1,0,1,1,0,0
0,-1.641026025395326,-0.3947316764876503,0,1,0,0,0,0,1,0,0
0,1.0972996619156692,-0.1461763637846302,0,0,0,0,0,1,0,0,0
0,1.042157683192534,-0.0913128377559978,1,0,1,0,0,0,1,1,0
0,-1.641026025395326,0.7145887252273444,0,0,0,1,0,0,1,0,0
1,-0.0548043291964736,0.5550891697068103,0,0,1,0,0,0,0,1,0
0,-1.641026025395326,-0.0569574490392908,0,0,1,0,0,0,1,1,0
0,-1.641026025395326,2.303340245732924,0,1,0,0,0,0,1,0,0
0,-1.641026025395326,-1.6362396587471422,0,0,0,0,1,0,1,0,0
0,-1.641026025395326,0.7531650443209169,0,0,0,0,0,0,1,0,0
0,0.1545956642543589,0.1970149822872641,0,0,0,0,1,1,0,0,0
0,-1.641026025395326,0.5998737297954881,0,1,0,0,0,0,1,0,0
0,0.6343155295425682,-1.1463659956441914,0,1,0,0,0,0,1,0,0
0,-0.2287521168047425,0.6135715374330579,0,0,0,0,0,1,1,0,0
0,-1.641026025395326,-0.350047127431432,0,0,0,0,0,0,1,0,0
0,-1.641026025395326,-2.249796981013249,0,0,0,0,1,1,0,0,0
0,0.3702985566137542,0.0351389026325064,1,0,0,0,1,0,1,0,1
0,0.6166026404433204,-2.0170922464177,1,1,0,0,1,0,0,0,0
0,0.0406177913627474,0.5027035579611594,0,1,1,0,0,1,0,0,1
0,0.1812035007319943,-1.577908163218625,0,1,1,0,0,0,1,0,0
0,1.0166586414057492,-2.7427133324206943,1,0,0,1,1,0,1,0,0
0,1.0220335739375912,-0.9321517515568536,1,1,0,0,0,1,0,0,1
0,-1.641026025395326,0.6994820263389656,0,0,0,0,1,1,1,1,0
0,0.1648061319054439,-0.3664108118012858,0,1,1,0,0,0,1,1,0
0,0.5646348209266958,-0.0076903435783359,0,0,1,0,0,0,1,1,0
0,-1.641026025395326,0.2622623005084376,0,0,1,1,1,0,1,0,0
0,-1.641026025395326,0.3576353221961849,0,0,1,0,0,0,1,1,0
0,0.3592581288622472,-1.509448104803356,0,0,0,1,0,0,1,0,0
0,0.7789961116388595,-1.4941741459814537,1,0,0,0,0,0,1,0,0
0,1.054033811200637,-0.0261117618795319,1,0,1,0,0,0,0,1,1
0,0.5523776209000554,-0.6146571585922279,1,1,1,1,0,0,0,0,0
0,-1.641026025395326,2.087804116628699,0,1,0,0,0,0,1,0,0
0,0.4353667614681238,-1.5204763767496,0,1,0,0,0,0,1,1,0
